	article_id	TEXT	author	link	emotion
14705	901391	$上证指数(SH000001)$还得跌100点	股友vNJudg	http://guba.eastmoney.com/news,zssh000001,1137597001.html	-1
14706	901428	大盘跌停	忠诚得西瓜	http://guba.eastmoney.com/news,zssh000001,1137592784.html	-1
14707	901491	$上证指数(SH000001)$破了破了	牛市来临	http://guba.eastmoney.com/news,zssh000001,1137590945.html	-1
14708	901519	新标题写好了	韩小七	http://guba.eastmoney.com/news,zssh000001,1137595505.html	0
14709	901562	国内投资者都是兔子，跑的快，一窝蜂	基民ZlBHIp	http://guba.eastmoney.com/news,zssh000001,1137594004.html	-1
14710	901731	砸的越低越好！千万别反弹	懂得珍惜的行者	http://guba.eastmoney.com/news,zssh000001,1137558003.html	-1
14711	901797	$上证指数(SH000001)$靓丽的风景线	顗墨君	http://guba.eastmoney.com/news,zssh000001,1137588283.html	0
14712	901991	明天还有最后一跌就划句号了	都被套俺来也	http://guba.eastmoney.com/news,zssh000001,1137578943.html	0
14713	902053	今天听了个笑话，说大a就像杀年猪，前天捅一刀放血昨天血放的差不多了，蹲了几下腿，	YxRVTp说话算话不	http://guba.eastmoney.com/news,zssh000001,1137577457.html	-1
14714	902130	节后奔3200！！！	n968413811581194	http://guba.eastmoney.com/news,zssh000001,1137533991.html	0
14715	902177	[哭][哭][哭][哭][哭][哭][哭][哭][哭][哭][哭][哭]	蜗牛爬行123	http://guba.eastmoney.com/news,zssh000001,1137531949.html	-1
14716	902340	$上证指数(SH000001)$空仓其实是一门技术、吃得饱睡得好[得意]	BINGHUA	http://guba.eastmoney.com/news,zssh000001,1137726076.html	-1
14717	902426	难以置信	富有来财得李白	http://guba.eastmoney.com/news,zssh000001,1137517489.html	0
14718	902450	$上证指数(SH000001)$终于明白北向资金发什么使劲买，是用来在关键时刻砸	Ldtc74	http://guba.eastmoney.com/news,zssh000001,1137516304.html	-1
14719	902536	$上证指数(SH000001)$开始走熊了，怎么稳字当头？	扬为人	http://guba.eastmoney.com/news,zssh000001,1137513110.html	-1
14720	902623	还得砸，今天不砸还有明天，不破不立	拼搏得小叮当	http://guba.eastmoney.com/news,zssh000001,1137545158.html	-1
14721	902677	$上证指数(SH000001)$明天最后一天交易了。绝对红盘收市。大家快点买呀。	投机玩股	http://guba.eastmoney.com/news,zssh000001,1137540105.html	1
14722	902858	$上证指数(SH000001)$回本就出，不多要一分，谢谢！	致过往云烟	http://guba.eastmoney.com/news,zssh000001,1137490081.html	-1
14723	902904	提钱过年为上策 自己看图	清风1949	http://guba.eastmoney.com/news,zssh000001,1137486039.html	0
14724	902925	今天要不是宁德时代和贵州茅台把指数顶着，个股早就去3200了。	基民u5e22Q	http://guba.eastmoney.com/news,zssh000001,1137483968.html	-1
14725	902998	今天不可以加仓，明天才是加仓的好机会！	涨涨涨红红红888	http://guba.eastmoney.com/news,zssh000001,1137526697.html	1
14726	903020	走势和我预测的一样，今天的走势很关键，我认为不是涨就是跌，也有可能横盘。大家要选	奥特没有慢	http://guba.eastmoney.com/news,zssh000001,1137482112.html	-1
14727	903030	自己的事情自己做！别再想着别人怎么救你了只有去除这种思想，自救才有动力靠别人靠主	大气层	http://guba.eastmoney.com/news,zssh000001,1137481155.html	0
14728	903035	哇，突然冒出来好多砖家大V在唱多呢～记得有句歌词唱的不错，好像叫什么“他们偷偷减	上帝不玩骰子	http://guba.eastmoney.com/news,zssh000001,1137480492.html	0
14729	903399	$上证指数(SH000001)$3200点见	虎丛林之王	http://guba.eastmoney.com/news,zssh000001,1137447273.html	0
14730	903410	$上证指数(SH000001)$大盘上午涨，下午必跌	凯旋小子123	http://guba.eastmoney.com/news,zssh000001,1137445840.html	-1
14731	903425	$上证指数(SH000001)$如果今天在高位的美股崩盘，A股会怎么样？谁知道？	黑桃十	http://guba.eastmoney.com/news,zssh000001,1137444347.html	-1
14732	903475	有的股昨天的高点超越了，好事啊啊啊	再见了AAA	http://guba.eastmoney.com/news,zssh000001,1137440342.html	1
14733	903542	大盘基本见底了明天准备上车	一手哥做T	http://guba.eastmoney.com/news,zssh000001,1137498388.html	1
14734	903603	$上证指数(SH000001)$个股和自己的持仓应该都要有止损点	财富东南风	http://guba.eastmoney.com/news,zssh000001,1137473647.html	0
14735	903651	第一目标位3150缺口附近	坐看云起8899	http://guba.eastmoney.com/news,zssh000001,1137470320.html	-1
14736	903712	够狠的，几天跌了7个点	二鸡眼	http://guba.eastmoney.com/news,zssh000001,1137460798.html	-1
14737	903732	$上证指数(SH000001)$下午继续下杀	天行健1209	http://guba.eastmoney.com/news,zssh000001,1137459008.html	-1
14738	903766	300249机会来了	早吃午饭	http://guba.eastmoney.com/news,zssh000001,1137412553.html	-1
14739	903792	$上证指数(SH000001)$明天大涨，反证卖了也拿不到钱了，明天没人卖了	很难啊120784	http://guba.eastmoney.com/news,zssh000001,1137410973.html	1
14740	903874	越拉指数越恐慌！	麒麟之友	http://guba.eastmoney.com/news,zssh000001,1137402798.html	0
14741	904162	都想拿过年红包，谁给呢？	做旁观者难啊	http://guba.eastmoney.com/news,zssh000001,1137418557.html	0
14742	904243	买买买买买买买买买买买买入！	yyzsk	http://guba.eastmoney.com/news,zssh000001,1137395264.html	1
14743	904409	只要基金收益跟盈亏无关，这个市场就不会好，叶飞曝的只是冰山一角，像医药接盘的十年都别想再回去了	晓舟先森	http://guba.eastmoney.com/news,zssh000001,1137618096.html	0
14744	904500	再探箱底，指数到位。	欣慰之杜仲	http://guba.eastmoney.com/news,zssh000001,1137401060.html	1
14745	904589	上午看日经，下午看欧洲，晚上看道指，据此分析预测A走势，多看少动。	美丽分时线	http://guba.eastmoney.com/news,zssh000001,1137468724.html	-1
14746	904623	$上证指数(SH000001)$日线先干到3300再说！	風纸Lite	http://guba.eastmoney.com/news,zssh000001,1137467661.html	1
14747	904693	这次必到3280，明天在跌一天，年后3280企稳磨底三月份到3000点七月份开启	饼哥来了	http://guba.eastmoney.com/news,zssh000001,1137464964.html	-1
14748	904754	$上证指数(SH000001)$我知道你会跌，但是没有想到你会这样跌，我知道你没	股友7W17682R28	http://guba.eastmoney.com/news,zssh000001,1137397525.html	-1
14749	904782	$上证指数(SH000001)$牛啊[哭]	自由逍遥	http://guba.eastmoney.com/news,zssh000001,1137392972.html	0
14750	904821	莫慌	股友1u081517O3	http://guba.eastmoney.com/news,zssh000001,1137391014.html	0
14751	905107	$上证指数(SH000001)$3108见	多财广进得容小仙	http://guba.eastmoney.com/news,zssh000001,1137386448.html	-1
14752	905186	特大利好！力源信息(300184.SZ)1月26日在投资者互动平台表示，目前公司	趋势为王52245	http://guba.eastmoney.com/news,zssh000001,1137319539.html	1
14753	905198	[懵]	您老韭菜	http://guba.eastmoney.com/news,zssh000001,1137384909.html	0
14754	905226	还可以嘛，还有1千多家红着	基民OKHCny	http://guba.eastmoney.com/news,zssh000001,1137317449.html	1
14755	905401	老乡别跑，出利好了	盆满斗金的左冷禅	http://guba.eastmoney.com/news,zssh000001,1137375778.html	1
14756	905498	等夭音控股跌到股价为0，再发起攻击	年年富贵de玉小刚	http://guba.eastmoney.com/news,zssh000001,1137352844.html	-1
14757	905545	$上证指数(SH000001)$：一地鸡毛，还是清仓安心过年为妙	n141169679428d9d	http://guba.eastmoney.com/news,zssh000001,1137348661.html	-1
14758	905603	$上证指数(SH000001)$买入等V型	铁骑踏天下	http://guba.eastmoney.com/news,zssh000001,1137366680.html	-1
14759	905671	$上证指数(SH000001)$今天最后一天卖出了	怎么没有后悔药	http://guba.eastmoney.com/news,zssh000001,1137342097.html	-1
14760	905728	$上证指数(SH000001)$乌拉乌拉乌拉	大z道x至c简	http://guba.eastmoney.com/news,zssh000001,1137294707.html	-1
14761	905780	管住手并没有到底	老乡别跑吖	http://guba.eastmoney.com/news,zssh000001,1137289625.html	-1
14762	905818	绿色中国年！坚决不消费！	擎日揽月	http://guba.eastmoney.com/news,zssh000001,1137335000.html	0
14763	906192	倾巢之下无完	炒肉不如炒股	http://guba.eastmoney.com/news,zssh000001,1137303194.html	0
14764	906254	我真想把这个名字改了。	跌跌继续跌	http://guba.eastmoney.com/news,zssh000001,1137298542.html	0
14765	906274	$上证指数(SH000001)$【案例分析】大盘上升趋势中热点强势股的启动状态	股势赢家	http://guba.eastmoney.com/news,zssh000001,1137257792.html	1
14766	906305	$上证指数(SH000001)$一根小阳线就忘记了昨日的痛	飞黄善贾的李寻欢	http://guba.eastmoney.com/news,zssh000001,1137114336.html	0
14767	906346	$上证指数(SH000001)$投资基金要想亏，银华内需找刘辉；要想基金跌的快，	一缕春风	http://guba.eastmoney.com/news,zssh000001,1137102434.html	0
14768	906520	你有美股的德行么	率性de哈迪斯	http://guba.eastmoney.com/news,zssh000001,1137190280.html	0
14769	906546	今天量能不足，兄弟空，年前人气不行了，反弹跑。	股友99G211527O	http://guba.eastmoney.com/news,zssh000001,1137146319.html	-1
14770	906634	不3（3000）不4（3400）就是2022年大A的轨迹，和道指一起调整股指！	雨默星光	http://guba.eastmoney.com/news,zssh000001,1137132105.html	-1
14771	906666	中国股市我爱你	股友0uz6836022	http://guba.eastmoney.com/news,zssh000001,1137155977.html	0
14772	906681	怪事，今天各路砖家没有强调缩量呢	ST散户某牛	http://guba.eastmoney.com/news,zssh000001,1137152056.html	-1
14773	906720	$湖北广电(SZ000665)$湖北广电收入持续下滑并在2020年由盈转亏。20	车前卒	http://guba.eastmoney.com/news,zssh000001,1137125506.html	-1
14774	906781	$上证指数(SH000001)$大盘缩量弱反弹	股势赢家	http://guba.eastmoney.com/news,zssh000001,1137027469.html	-1
14775	906802	A股的脊梁	顺着侃	http://guba.eastmoney.com/news,zssh000001,1137024009.html	0
14776	906849	绿地控股从40元跌4元，一路下跌，从来没有像样的反弹，谁管管，是好公司吗，就这样	股友13E0Q81918	http://guba.eastmoney.com/news,zssh000001,1137016507.html	-1
14777	906906	再跌两天.过年	股友50OHVu0872	http://guba.eastmoney.com/news,zssh000001,1137080599.html	-1
14778	906943	狗子小庄，看看人家	起点跟随	http://guba.eastmoney.com/news,zssh000001,1137184759.html	0
14779	906952	层次越高的人，越不在乎面子。比起内心的丰盈和富足，外界的评论和眼光实在不算什么。	年丰岁稔	http://guba.eastmoney.com/news,zssh000001,1137183404.html	0
14780	907059	321跳	神色不变	http://guba.eastmoney.com/news,zssh000001,1137066632.html	-1
14781	907092	$上证指数(SH000001)$给机会都不跑？[奸笑][奸笑][大笑][大笑]	李大霄徒弟王富贵	http://guba.eastmoney.com/news,zssh000001,1137062594.html	0
14782	907140	还不清仓啊！	广州_jay	http://guba.eastmoney.com/news,zssh000001,1137054933.html	-1
14783	907272	这是金针探底吗？	生财满腹得嬴政	http://guba.eastmoney.com/news,zssh000001,1137047075.html	-1
14784	907361	赶紧减仓，留2成完事，哈哈	天行健1209	http://guba.eastmoney.com/news,zssh000001,1137036895.html	-1
14785	907373	下跌通道中的每次反弹，都是离场的最好时机。	股元亨	http://guba.eastmoney.com/news,zssh000001,1137035568.html	-1
14786	907404	今天涨太多了，有点恐高[滴汗]	牛大宝宝	http://guba.eastmoney.com/news,zssh000001,1137030585.html	0
14787	907588	还是亏，	戢鳞潜翼思属风云	http://guba.eastmoney.com/news,zssh000001,1137094551.html	-1
14788	907657	$上证指数(SH000001)$哈哈哈下跌任性十足	神算数字	http://guba.eastmoney.com/news,zssh000001,1136996795.html	-1
14789	907729	好家伙，又是下杀	一颗有心情的韭菜	http://guba.eastmoney.com/news,zssh000001,1136993978.html	-1
14790	907747	现在高位的茅台就是一定时炸弹	处处是家	http://guba.eastmoney.com/news,zssh000001,1136993120.html	-1
14791	907794	政策底之后还有市场底	独来独往37004	http://guba.eastmoney.com/news,zssh000001,1136989388.html	0
14792	907806	又绿油油了，老乡们不听话嘛，呵呵	海202020	http://guba.eastmoney.com/news,zssh000001,1136988901.html	-1
14793	907898	看3090点	股友vvAEvT	http://guba.eastmoney.com/news,zssh000001,1136983737.html	-1
14794	907944	继续拉茅台啊[大笑][大笑][大笑]	股友BT1EWs	http://guba.eastmoney.com/news,zssh000001,1136982294.html	0
14795	908008	下午挑战3408	天狼绝杀	http://guba.eastmoney.com/news,zssh000001,1136969547.html	1
14796	908254	年前就这样了，只要敢拉就有人疯狂跑路，想不通了上个星期不走，跌倒这了还一个劲儿跑	心态relax	http://guba.eastmoney.com/news,zssh000001,1136882623.html	0
14797	908539	机构骗我们散户接盘，自己在做空，我们散户不要玩了，让他们自己玩	多财高升de向问天	http://guba.eastmoney.com/news,zssh000001,1136834989.html	0
14798	908606	加油，我大a是最棒的	美年达FHH	http://guba.eastmoney.com/news,zssh000001,1136825082.html	0
14799	908664	$上证指数(SH000001)$证券报引导散户入局了，机构和大股东好跑	阿波罗168	http://guba.eastmoney.com/news,zssh000001,1136938941.html	-1
14800	908760	再卖20%科蓝软件，买入镇海股份	股市风向分析	http://guba.eastmoney.com/news,zssh000001,1136908583.html	0
14801	908784	继续加仓，我比较现实，只看业绩	股友FPeeYP	http://guba.eastmoney.com/news,zssh000001,1136903785.html	1
14802	908843	大盘红，个股资金跑，跑吧不要指望春节过后涨，机构基金私募都是短线追涨杀跌，哪有长	心态要有平常心	http://guba.eastmoney.com/news,zssh000001,1136893722.html	-1
14803	908920	反抽关注3471压力，收盘不能突破则继续跌。	股市精通高手	http://guba.eastmoney.com/news,zssh000001,1136797931.html	0
14804	908950	这牛	股友VuUR5x	http://guba.eastmoney.com/news,zssh000001,1136873817.html	0
14805	908987	外资为什么买	ljj1128	http://guba.eastmoney.com/news,zssh000001,1136865914.html	1
14806	909131	$上证指数(SH000001)$2022年必将5000点踩在脚下，我们拭目以待！	贪婪之痕	http://guba.eastmoney.com/news,zssh000001,1136763528.html	1
14807	909149	$上证指数(SH000001)$研究一下均线的变化更有利于做出决策。	股势赢家	http://guba.eastmoney.com/news,zssh000001,1136762658.html	0
14808	909163	跌的太爽了！到处都是白菜价，就等反弹了，估计随便买一家都行。	给我一个起点	http://guba.eastmoney.com/news,zssh000001,1136761632.html	-1
14809	909184	还要深跌一波	psyzd	http://guba.eastmoney.com/news,zssh000001,1136813869.html	-1
14810	909185	明天是卖出可以取钱的最后一天了，不知道明天会不会接着杀，可能今天勉强收个阳线，明	恭喜暴富的云中鹤	http://guba.eastmoney.com/news,zssh000001,1136813823.html	-1
14811	909265	大盘下午涨停	从今以后全是坦途	http://guba.eastmoney.com/news,zssh000001,1136760471.html	1
14812	909327	岁末掘金，把握年前黄金坑低位布局的机会，	一夜惊醒梦中人	http://guba.eastmoney.com/news,zssh000001,1136753640.html	0
14813	909399	$上证指数(SH000001)$这个月亏了一千多块钱了，非常焦虑，连续好几天都睡	何止今天	http://guba.eastmoney.com/news,zssh000001,1136729688.html	-1
14814	909457	明天3200[哭]	看见就心累	http://guba.eastmoney.com/news,zssh000001,1136716712.html	-1
14815	909493	就这跌法，还能好，还加仓，傻吗？	股友w50JMC	http://guba.eastmoney.com/news,zssh000001,1136696797.html	-1
14816	910129	今天航空派出五大护法也没有保下大盘	宏图民丰的钱大方	http://guba.eastmoney.com/news,zssh000001,1136641412.html	-1
14817	910225	看来，下午又要开始杀了	萌宝捉妖	http://guba.eastmoney.com/news,zssh000001,1136962944.html	-1
14818	910264	不装了我摊牌了[滴汗]	股市丁蟹	http://guba.eastmoney.com/news,zssh000001,1136959272.html	0
14819	910308	$上证指数(SH000001)$起飞吧。看你表演了	苏米mi	http://guba.eastmoney.com/news,zssh000001,1137409193.html	0
14820	910386	不打低点，外资不会进场。	股友q8vsmL	http://guba.eastmoney.com/news,zssh000001,1137406758.html	-1
14821	910397	打架的还好，看热闹的吓傻了	幸运的朱朱	http://guba.eastmoney.com/news,zssh000001,1136722742.html	0
14822	910417	$上证指数(SH000001)$我滴天！大家是不是年终奖发了几个亿，砸盘拉低入货	梦想是富婆	http://guba.eastmoney.com/news,zssh000001,1137406048.html	-1
14823	910595	$上证指数(SH000001)$顶底之王看到3260点，大家怎么看？	才望州鹤的周瑜	http://guba.eastmoney.com/news,zssh000001,1136674476.html	0
14824	910695	2022年1月25日大盘跌破2021年的实体了	zjr321277	http://guba.eastmoney.com/news,zssh000001,1136661763.html	-1
14825	910711	昨天已经给过抄底机会	股友TjYpF7	http://guba.eastmoney.com/news,zssh000001,1136771460.html	1
14826	910778	$上证指数(SH000001)$今年最长的绿棒	千金聚尽666	http://guba.eastmoney.com/news,zssh000001,1136667403.html	-1
14827	910839	没放量，还得跌	股友62IsWF	http://guba.eastmoney.com/news,zssh000001,1136664471.html	-1
14828	910905	孙猴子的定海神针	韭黄炒蟹	http://guba.eastmoney.com/news,zssh000001,1136644652.html	-1
14829	910908	大阴来了，大阳不远了，中间缺几根十字星	hyicbccfg	http://guba.eastmoney.com/news,zssh000001,1136644514.html	-1
14830	910971	今天跌2.58都是满屏幕绿油油，大A照昨晚俄罗斯那种跌8个点，是不是就4000家	回到A股的贾跃亭	http://guba.eastmoney.com/news,zssh000001,1136630944.html	-1
14831	911074	马上过年了，庄家，大户都知道太多雷。挣着抛售	冒绿光全买进	http://guba.eastmoney.com/news,zssh000001,1136581186.html	-1
14832	911221	$上证指数(SH000001)$91点的大阴线，完全破位了。	股友9873626EQ2	http://guba.eastmoney.com/news,zssh000001,1136578267.html	-1
14833	911236	$上证指数(SH000001)$明天会有报复性反弹吗？	绝地逢生998	http://guba.eastmoney.com/news,zssh000001,1136577707.html	1
14834	911321	说的太对了	股友ClfnJo	http://guba.eastmoney.com/news,zssh000001,1136605500.html	0
14835	911666	$上证指数(SH000001)$怎么防止大起大落?稳定措施呢？	qylabc123	http://guba.eastmoney.com/news,zssh000001,1136586746.html	0
14836	911709	彻底入熊了	股友t7hOpf	http://guba.eastmoney.com/news,zssh000001,1136600864.html	-1
14837	911778	大a说我挺起脊梁了，我今天没绿，个股爱绿不绿	负责任的紫椴	http://guba.eastmoney.com/news,zssh000001,1136850017.html	0
14838	911940	收在最低点，明天继续跌。	钉子户666	http://guba.eastmoney.com/news,zssh000001,1136561534.html	-1
14839	912093	明天肯定开盘就会有大批人出逃，上证指数年前到3200点	基民VwFpL2	http://guba.eastmoney.com/news,zssh000001,1136597092.html	-1
14840	912110	抽筋了	AB随遇而安	http://guba.eastmoney.com/news,zssh000001,1136595985.html	0
14841	912125	$上证指数(SH000001)$专家摔杯，掉出毒瘤；肉没吃上，到处挨揍；苍茫大地	抄作业的超	http://guba.eastmoney.com/news,zssh000001,1136595299.html	-1
14842	912164	$上证指数(SH000001)$继续杀	啊啊啊哈哈哈镜	http://guba.eastmoney.com/news,zssh000001,1136549521.html	-1
14843	912225	春风又绿，江难岸	绿装m	http://guba.eastmoney.com/news,zssh000001,1136568560.html	0
14844	912251	这是样重新来过，大盘能不能干到3200呀，这走势冬天都冒冷汗	耶耶耶88888	http://guba.eastmoney.com/news,zssh000001,1136567804.html	-1
14845	912326	今天破纪录了，芭比Q了	大力收割白酒消费	http://guba.eastmoney.com/news,zssh000001,1136544803.html	0
14846	912328	$上证指数(SH000001)$精彩，接着奏乐	帐户有好几个八	http://guba.eastmoney.com/news,zssh000001,1136544761.html	0
14847	912388	慢牛回调哈！下面有支撑。	looloolu	http://guba.eastmoney.com/news,zssh000001,1136559642.html	1
14848	912465	若跟跌不跟涨成为国内股市常态，就难有欣欣向荣的股市，许多国内企业在国内也搞起跟跌	股友puTsF3	http://guba.eastmoney.com/news,zssh000001,1136654897.html	0
14849	912615	所有票都在跌，散户该怎么办啊，又不能做空，A股散户太难了	驰生伟业	http://guba.eastmoney.com/news,zssh000001,1136532789.html	-1
14850	912659	明天3400能不能守住？使劲大跌，年后了我们来抄底。	涅槃重升归来	http://guba.eastmoney.com/news,zssh000001,1136530834.html	-1
14851	912686	$上证指数(SH000001)$老铁及韭菜们现在可以进来捡便宜货了吗？	平安开车	http://guba.eastmoney.com/news,zssh000001,1136529694.html	-1
14852	912703	收盘3435.33[亏大了][亏大了]	拉高快跑	http://guba.eastmoney.com/news,zssh000001,1136553224.html	-1
14853	912745	看这架势，主力不护盘往3000点去了。	商州州长9270	http://guba.eastmoney.com/news,zssh000001,1136552212.html	-1
14854	912839	空仓是最大的赢家，这月最后一天抄底	熊牛123456	http://guba.eastmoney.com/news,zssh000001,1136564433.html	1
14855	912886	$上证指数(SH000001)$最低点收盘，牛呀，以前有没有这个现象？	保本是王道	http://guba.eastmoney.com/news,zssh000001,1136563824.html	-1
14856	912980	3500直接干到3450	l温暖v寒流	http://guba.eastmoney.com/news,zssh000001,1136524968.html	-1
14857	913041	每天都号称流入几十亿几百亿资金，可是每天都在大跌	牛冠三军	http://guba.eastmoney.com/news,zssh000001,1136542642.html	-1
14858	913046	108000点待后升	股友WwG3Ms	http://guba.eastmoney.com/news,zssh000001,1136542401.html	1
14859	913132	再来一次熔断啊	重庆牛肉小面	http://guba.eastmoney.com/news,zssh000001,1136539719.html	-1
14860	913158	厉害了	顺势而为的ck	http://guba.eastmoney.com/news,zssh000001,1136538810.html	0
14861	913251	新低了，祝贺吧[大笑]	诗语繁华	http://guba.eastmoney.com/news,zssh000001,1136532880.html	-1
14862	913344	居然没守住，破位了。今下午决定火速全部清完，留100股，春节后再说。	神龙桥	http://guba.eastmoney.com/news,zssh000001,1136508800.html	-1
14863	913408	$上证指数(SH000001)$股民们，大盘再跌3400点肯定就到底了。	ghj股市游侠	http://guba.eastmoney.com/news,zssh000001,1136504896.html	1
14864	913587	过年不消费	发哥0898	http://guba.eastmoney.com/news,zssh000001,1136491451.html	0
14865	913601	$上证指数(SH000001)$又让外资成功超底了	大傻子001	http://guba.eastmoney.com/news,zssh000001,1136490836.html	1
14866	913652	$上证指数(SH000001)$难道大Ａ也可以大长腿[大笑]	科技智能	http://guba.eastmoney.com/news,zssh000001,1136488187.html	1
14867	913780	$上证指数(SH000001)$收盘必破3400	多多行善ab	http://guba.eastmoney.com/news,zssh000001,1136484429.html	-1
14868	913781	完美的恐慌盘	万股涨停哦	http://guba.eastmoney.com/news,zssh000001,1136484413.html	-1
14869	913833	我的12支自选股里竟然有两支红的，怎么样？这水平还可以吧	biran34	http://guba.eastmoney.com/news,zssh000001,1136515920.html	-1
14870	913889	$上证指数(SH000001)$今天能红盘收盘	人多多地方不要去	http://guba.eastmoney.com/news,zssh000001,1136513845.html	1
14871	913992	今天跌明天涨	有你真好没事泡泡	http://guba.eastmoney.com/news,zssh000001,1136479631.html	0
14872	914072	没有想到.今天3500保卫战.明天就是3400保卫战	HXV582J8155	http://guba.eastmoney.com/news,zssh000001,1136557374.html	-1
14873	914157	明天收红	极狐智电全球领先	http://guba.eastmoney.com/news,zssh000001,1136556317.html	1
14874	914182	【美团在西安发放数字人民币疫后复工复产红包】美团联合中国银行、中国农业银行、中国	鞭牛士Bianews	http://guba.eastmoney.com/news,zssh000001,1136497518.html	1
14875	914239	欢天喜地过小年	钱布斯	http://guba.eastmoney.com/news,zssh000001,1136547420.html	0
14876	914265	又卧倒了	生意满腹得尔泰	http://guba.eastmoney.com/news,zssh000001,1136546652.html	-1
14877	914310	每次入场都会让大盘小阴线变大阴线。这是种神奇的力量……	钝刀道人	http://guba.eastmoney.com/news,zssh000001,1136495578.html	-1
14878	914333	至少还有300点跌幅。	请叫俺金满仓	http://guba.eastmoney.com/news,zssh000001,1136494131.html	-1
14879	914413	关灯睡觉！	孤独de小螃蟹	http://guba.eastmoney.com/news,zssh000001,1136463288.html	0
14880	914476	暴跌才刚开始，目标2800	防范金龙喂鸡	http://guba.eastmoney.com/news,zssh000001,1136469085.html	-1
14881	914477	$上证指数(SH000001)$中石油再来一脚油门	股友669X35K169	http://guba.eastmoney.com/news,zssh000001,1136468961.html	0
14882	914519	$上证指数(SH000001)$能生在华夏都是你们的光荣	A股出家人	http://guba.eastmoney.com/news,zssh000001,1136466817.html	0
14883	914634	嫩韭菜截图纪念一下。	当小散	http://guba.eastmoney.com/news,zssh000001,1136452494.html	0
14884	914668	明天再探三四四五	不价投财神帮不了	http://guba.eastmoney.com/news,zssh000001,1136450805.html	-1
14885	914809	$上证指数(SH000001)$目标位2440点	恭喜利市de丘处	http://guba.eastmoney.com/news,zssh000001,1136475093.html	-1
14886	914953	红包行情率先开启	还我熊市	http://guba.eastmoney.com/news,zssh000001,1136483314.html	1
14887	915006	进场。	华贵得龙眼	http://guba.eastmoney.com/news,zssh000001,1136458535.html	1
14888	915061	一边跌，一边诱多，还抄底，根本就没有底	下网去捕鱼	http://guba.eastmoney.com/news,zssh000001,1136481613.html	-1
14889	915070	猛虎下山	雪山君	http://guba.eastmoney.com/news,zssh000001,1136456625.html	0
14890	915082	$上证指数(SH000001)$砸盘没力度，还敢说自己是空头？	就不操作	http://guba.eastmoney.com/news,zssh000001,1136481056.html	-1
14891	915226	跳了跳了[大笑]	孙老割	http://guba.eastmoney.com/news,zssh000001,1136431011.html	-1
14892	915256	这跌是最后的几天了，很残酷，但曙光也快了.	股友z6572021k3	http://guba.eastmoney.com/news,zssh000001,1136449932.html	-1
14893	915289	有本事4600多家全部绿	尝试跟主力走	http://guba.eastmoney.com/news,zssh000001,1136449246.html	-1
14894	915337	快回来	不轻易出筹码	http://guba.eastmoney.com/news,zssh000001,1136421207.html	0
14895	915368	$上证指数(SH000001)$股市有几个挣钱的．都想发财．结果都是很惨的．那些	股友W8pCDO	http://guba.eastmoney.com/news,zssh000001,1136418847.html	-1
14896	915378	《看了看K线，想起2008年。6124点，来到1664点。》	只看大趋势2020	http://guba.eastmoney.com/news,zssh000001,1136418396.html	0
14897	915461	两点反弹抄底	勤快得菠菜	http://guba.eastmoney.com/news,zssh000001,1136472034.html	1
14898	915526	$上证指数(SH000001)$去年涨的那么可怜的一点点指数，一个月不到全没了。	大吉高升de张无忌	http://guba.eastmoney.com/news,zssh000001,1136444718.html	-1
14899	915596	谁在卖啊。机构早跑了，今天是散户在卖吧	小悟空闪电豹	http://guba.eastmoney.com/news,zssh000001,1136443596.html	-1
14900	915771	周四将是地狱，明天是逃跑的最后一天	溺水四千只取一瓢	http://guba.eastmoney.com/news,zssh000001,1136424730.html	-1
14901	915830	每年末都提醒自己及早清仓，就是抱有侥幸，唉，以后每到过年提前一个月清仓，都什么垃	股友92k2229t77	http://guba.eastmoney.com/news,zssh000001,1136408146.html	-1
14902	915865	股市大波动首个原因：近期地缘政治局势，部分投资者担忧！多虑了！！	仁其邦飊周芜佐	http://guba.eastmoney.com/news,zssh000001,1136405755.html	-1
14903	915973	呵呵都在幻想大反弹	股友sPG2O1	http://guba.eastmoney.com/news,zssh000001,1136404238.html	0
14904	915975	3313恭喜发财	壹号玩家	http://guba.eastmoney.com/news,zssh000001,1136404006.html	0
14905	916002	$上证指数(SH000001)$今天最后一跌逢低建仓[微笑]	曰股推精	http://guba.eastmoney.com/news,zssh000001,1136402219.html	1
14906	916196	没希望了，自由落体运动了，散户应该先跑路了，主力很坏啊，节前红包又没了	股东做短线	http://guba.eastmoney.com/news,zssh000001,1136433814.html	-1
14907	916218	1：8	新股发行666	http://guba.eastmoney.com/news,zssh000001,1136391960.html	0
14908	916284	跌吧，我才3分之1仓[呲牙]	基民F2265225Y1	http://guba.eastmoney.com/news,zssh000001,1136385941.html	-1
14909	916354	沪深300安全	战狼d心魂	http://guba.eastmoney.com/news,zssh000001,1136359444.html	-1
14910	916492	$上证指数(SH000001)$年前3480点，上周我就多次提起。年后看到335	股友3t359U1281	http://guba.eastmoney.com/news,zssh000001,1136372962.html	-1
14911	916529	白马全是雷，不抛二行泪	吉米米4530	http://guba.eastmoney.com/news,zssh000001,1136367355.html	-1
14912	916665	连续狂跌还在后头后头呢	金银高雅得小舞	http://guba.eastmoney.com/news,zssh000001,1136344872.html	-1
14913	916752	赚钱效应不足10%	静静看你表演	http://guba.eastmoney.com/news,zssh000001,1136332446.html	-1
